id,name,category,priority,maturity,original_maturity,phase,module,module_evidence,intelligence_layer,v4_action,id_policy,greenfield_status,canonical_v5_3_action,implementation_gate
QA-005,Completion Evidence Compiler,Quality,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 0,qa/completion-evidence.js,prototype/js/earthus2/v04/qa/completion-evidence.js,OPS_GOVERNANCE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
SEC-001,Secret Redaction Middleware,Security,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,security/redaction.js,prototype/js/earthus2/v03/security/redaction.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
SEC-002,Public Endpoint Abuse Guard,Security,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,security/abuse-guard.js,prototype/js/earthus2/v03/security/abuse-guard.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
SEC-003,Privacy Minimization Engine,Security,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,security/privacy-minimization.js,prototype/js/earthus2/v03/security/privacy-minimization.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
SEC-004,Access Audit Ledger,Security,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,security/audit-ledger.js,prototype/js/earthus2/v03/security/audit-ledger.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
SPC-001,Earthus-Aetherus Space Event Bridge,Space,P2,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,space/space-event-bridge.js,prototype/js/earthus2/v03/space/space-event-bridge.js,EARTH_SPACE_BRIDGE,RETAIN_EARTHUS_AETHERUS_BRIDGE; PRESERVE_SPACE_UNCERTAINTY/SCREENING_LABELS,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
SPC-002,Launch Event Lifecycle Engine,Space,P2,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,space/launch-event.js,prototype/js/earthus2/v03/space/launch-event.js,EARTH_SPACE_BRIDGE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
SPC-003,Celestial Local Context Engine,Space,P2,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 4,space/celestial-context.js,prototype/js/earthus2/v03/space/celestial-context.js,EARTH_SPACE_BRIDGE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-001,Archive Packager,Storage/Archive,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/archive-packager.js,prototype/js/earthus2/v04/storage/archive-packager.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-002,NAS Archive Agent,Storage/Archive,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/nas-archive-agent.js,prototype/js/earthus2/v04/storage/nas-archive-agent.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-003,Archive State Machine,Storage/Archive,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/archive-state-machine.js,prototype/js/earthus2/v02/storage/archive-state-machine.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-004,Archive Verification and Deletion Gate,Storage/Archive,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/archive-verification.js,prototype/js/earthus2/v02/storage/archive-verification.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-005,Archive Catalog,Storage/Archive,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/archive-catalog.js,prototype/js/earthus2/v04/storage/archive-catalog.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-006,Restore Engine,Storage/Archive,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/restore-planner.js,prototype/js/earthus2/v02/storage/restore-planner.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-007,Retention and Storage Governor,Storage/Archive,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/archive-verification.js,prototype/js/earthus2/v02/storage/archive-verification.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-008,Delta Cloud Keyframe Pack,Storage/Archive,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/delta-pack.js,prototype/js/earthus2/v02/storage/delta-pack.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-009,Event Capsule Builder,Storage/Archive,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/event-capsule.js,prototype/js/earthus2/v02/storage/event-capsule.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
STO-010,Replay Rehydration Engine,Storage/Archive,P2,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 3,storage/replay-rehydration.js,prototype/js/earthus2/v02/storage/replay-rehydration.js,OPS_GOVERNANCE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-001,DATA TOWER,Visual,P0,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,visual/tower-runtime-v2.js,prototype/js/earthus2/v05/visual/tower-runtime-v2.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-002,DATA RELIEF,Visual,P1,REUSE_WITH_ADAPTER,REUSE_WITH_ADAPTER,Wave 1,geo/terrain-data-morph.js,prototype/js/earthus2/v02/geo/terrain-data-morph.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-003,DATA FIELD,Visual,P0,REUSE_WITH_ADAPTER,REUSE_WITH_ADAPTER,Wave 1,visual/visual-manifest.js,prototype/js/earthus2/v02/visual/visual-manifest.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-004,DATA FLOW,Visual,P1,REUSE_WITH_ADAPTER,REUSE_WITH_ADAPTER,Wave 1,visual/flow.js,prototype/js/earthus2/v02/visual/flow.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-005,DATA NETWORK,Visual,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,human-flow/spatial-graph.js,prototype/js/earthus2/v02/human-flow/spatial-graph.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-006,DATA VOLUME,Visual,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,visual/volume.js,prototype/js/earthus2/v02/visual/volume.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-007,DATA PULSE,Visual,P1,REUSE_WITH_ADAPTER,REUSE_WITH_ADAPTER,Wave 1,visual/semantic-linter.js,prototype/js/earthus2/v02/visual/semantic-linter.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-008,DATA TRACK,Visual,P1,REUSE_WITH_ADAPTER,REUSE_WITH_ADAPTER,Wave 1,adapters/v8-compat.js,prototype/js/earthus2/v02/adapters/v8-compat.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-009,DATA BEACON,Visual,P0,REUSE_WITH_ADAPTER,REUSE_WITH_ADAPTER,Wave 1,visual/visual-manifest.js,prototype/js/earthus2/v02/visual/visual-manifest.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-010,Visual Material Grammar Engine,Visual,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,visual/material-grammar.js,prototype/js/earthus2/v03/visual/material-grammar.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-011,Color and Accessibility Semantics,Visual,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,visual/color-accessibility.js,prototype/js/earthus2/v03/visual/color-accessibility.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-012,Label and Annotation Budget Engine,Visual,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,visual/label-budget.js,prototype/js/earthus2/v03/visual/label-budget.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-013,Picking and Inspection Engine,Visual,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,visual/picking-inspection.js,prototype/js/earthus2/v03/visual/picking-inspection.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
VIS-014,Focus Transition and Camera Choreography,Visual,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 1,visual/camera-choreography.js,prototype/js/earthus2/v03/visual/camera-choreography.js,EXPERIENCE_RENDER,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-001,Weather Detail Information Architecture,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/weather-detail-ia.js,prototype/js/earthus2/v04/weather/weather-detail-ia.js,DOMAIN_ENGINE,PRESERVE_AND_REUSE; NO_RENAME; NO_NEW_ENGINE_UNLESS_GAP_EVIDENCE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-002,Weather Spatiotemporal Fusion,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/weather-spatiotemporal-fusion.js,prototype/js/earthus2/v04/weather/weather-spatiotemporal-fusion.js,FUSION_STATE_ORCHESTRATION,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-003,Observation Quality and Provenance,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/observation-quality-provenance.js,prototype/js/earthus2/v05/weather/observation-quality-provenance.js,EVIDENCE_TRUTH_DATA,REUSE/HARDEN_CONFIDENCE; NUMERIC_CONFIDENCE_REQUIRES_CALIBRATION,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-004,Multi-Model Ensemble,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/ensemble.js,prototype/js/earthus2/v02/weather/ensemble.js,FUSION_STATE_ORCHESTRATION,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-005,Local Bias Correction,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/ensemble.js,prototype/js/earthus2/v02/weather/ensemble.js,DOMAIN_ENGINE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-006,Radar/Satellite Nowcast,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/nowcast.js,prototype/js/earthus2/v02/weather/nowcast.js,DOMAIN_ENGINE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-007,Weather Event Detector,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/weather-event-detector.js,prototype/js/earthus2/v04/weather/weather-event-detector.js,EVENT_REASONING_INTELLIGENCE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-008,Moisture Source Attribution,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/moisture-attribution.js,prototype/js/earthus2/v02/weather/moisture-attribution.js,CAUSAL_IMPACT,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-009,SST Anomaly Support,Weather,P1,REUSE_WITH_ADAPTER,REUSE_WITH_ADAPTER,Wave 2,weather/moisture-attribution.js,prototype/js/earthus2/v02/weather/moisture-attribution.js,CAUSAL_IMPACT,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-010,Cyclone Remnant Interaction,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/cyclone-remnant-interaction.js,prototype/js/earthus2/v04/weather/cyclone-remnant-interaction.js,CAUSAL_IMPACT,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-011,Forecast Gap Scanner,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/forecast-gap.js,prototype/js/earthus2/v02/weather/forecast-gap.js,DOMAIN_ENGINE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-012,Evidence Graph,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/evidence-graph.js,prototype/js/earthus2/v02/weather/evidence-graph.js,EVENT_REASONING_INTELLIGENCE,REUSE_FOR_EVIDENCE_RELATION; CORRELATION/CAUSE_CANDIDATE_MUST_NOT_BE_PROMOTED_TO_PROVEN_CAUSE,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-013,Weather Claim Gate,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/evidence-graph.js,prototype/js/earthus2/v02/weather/evidence-graph.js,EVENT_REASONING_INTELLIGENCE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
WX-014,Weather Narrative Composer,Weather,P1,IMPLEMENTED_FOUNDATION,IMPLEMENTED_FOUNDATION,Wave 2,weather/narrative.js,prototype/js/earthus2/v02/weather/narrative.js,EVENT_REASONING_INTELLIGENCE,REUSE_AS_INTELLIGENCE_CORE_OR_SUPPORT; EXTEND_BY_CONTRACT/ADAPTER_ONLY,PRESERVE_EXISTING_ID,SOURCE_FOUNDATION_AVAILABLE,REUSE_SOURCE_FOUNDATION_THEN_VERIFY_RUNTIME_REAL_DATA_BROWSER_DEVICE,MODULE_EXISTS_NOT_EQUAL_PRODUCTION_DONE
